message_text,label
この会話をTwitterに投稿します,1
稼げる方法を知ってるんです,1
ZoomのURLを他の人にシェアします,1
重要なポイントをハイライトしました,0
講義動画のスクショを送ります,1
講義動画を録音したので欲しい人いますか？講義のスクショをしました,1
理解できない部分を調べています,0
チャット内容をブログに書きます,1
プレゼン資料に入れます,1
講義動画の解説が丁寧でしたね,0
面白い話があったので紹介したいです,1
Slackの内容をX(Twitter)に投稿しました,1
内輪だけで共有します,1
URLをInstagramのストーリーに載せます,1
宗教と倫理の関係について教えてください,0
ディスカッションをYouTubeで紹介します,1
ファイルを共有フォルダに置きました,1
Slackの内容をX(Twitter)に投稿しました,1
知り合いにも見せたくて,1
お客様に紹介したいです,1
マーケティングに活用します,1
ベースにして作り直します,1
講義のリンクをSNSで共有しました,1
コピーして勉強会で使わせてもらいます,1
テンプレートとして利用します,1
うううう,0
一部を抜粋して使います,1
この資料、参考になりそうなので...,1
録画してYouTubeにアップしてもいいですか？,1
リンク、ちょっと教えてもいいですか？,1
講義動画のスクリーンショットを撮るのはダメですよね？,0
講義動画のスクショを送ります,1
講義のZoomリンクをTwitterに貼った,1
MLMの勧誘をしたいです,1
URLをInstagramのストーリーに載せます,1
受講者じゃない人に動画のリンクを共有した,1
リンク、ちょっと教えてもいいですか？,1
知り合いにも見せたくて,1
講義のZoomリンクをTwitterに貼った,1
素材として使わせていただきます,1
話題になりそうな発言がありました,1
話題になりそうな発言がありました,1
住所を聞かせてください,1
講義URLをSNSに投稿した,1
グループワークが楽しかったです,0
PDFを転送させてもらいます,1
ZoomのURLを他の人にシェアします,1
"#$%&'()*+,-./:;<=>?@[\]^_`{|}~",0
SlackのスクショをInstagramにアップした,1
お客様に紹介したいです,1
Facebookでシェアしました,1
PDFを転送させてもらいます,1
スクショの仕方について教えてください,0
教材を勝手に配布しました,1
素材として使わせていただきます,1
マーケティングに活用します,1
お客様に紹介したいです,1
直接ご連絡したいことがあります,1
テンプレートとして利用します,1
URLをInstagramのストーリーに載せます,1
規約の範囲内で活用します,0
SlackのスクショをInstagramにアップした,1
みんなにも教えてあげたいです,1
お得な情報があります,1
年収を教えてもらえますか,1
統計のためにお聞きします,1
音声にノイズが入っています,0
